ticker,horizon,price,cost,W,L,req
4065.KL,40,9.960000038146973,0.560401606041163,6.647367105028777,7.508500326379421,0.5700040616739448
4197.KL,40,2.5999999046325684,0.8446153987229934,9.823180410967943,7.078461738997583,0.4687755821251213
4677.KL,40,2.400000095367432,0.8766666501098215,21.747763116704455,13.613575799804503,0.40977640818768163
4715.KL,40,1.6299999952316284,1.07349693431005,7.261284259382363,7.457397651390345,0.579596368575407
4863.KL,40,7.779999732971191,0.5885347087818085,5.384496153490226,3.4220837653226366,0.4554115798730049
5031.KL,40,6.0,0.6266666666666667,6.921401151523645,3.1003143967243476,0.3718905256737774
5168.KL,40,0.9549999833106996,0.983560218573669,17.061519267520264,16.45057330020725,0.5202341060483393
5176.KL,40,2.0799999237060547,0.9407692484037419,5.540620863770106,3.954275216697801,0.5155448173014986
5183.KL,40,4.300000190734863,0.6925581292193156,17.547474213053327,10.71024136268633,0.4035287092243009
5211.KL,40,4.96999979019165,0.6612072519547206,11.934018015214273,4.46762068145405,0.31270216520807725
5225.KL,40,7.989999771118164,0.5851564491421825,5.001801651103462,2.585549575431081,0.417893666696837
5246.KL,40,6.869999885559082,0.6055604099938963,8.62674828555997,4.449197268007036,0.38656918976096816
5258.KL,40,2.119999885559082,0.931698138670551,5.954814887202107,3.6988963997886177,0.4796698804012636
5285.KL,40,6.400000095367432,0.6162499976716936,5.209416935101704,2.8656279480098057,0.431189918580347
5296.KL,40,1.3300000429153442,1.2118796749870864,9.29467672664395,8.27783073387624,0.54003166196877
5347.KL,40,13.68000030517578,0.6061988271479283,5.853761255300464,2.925625702181114,0.4022860077171229
5398.KL,40,4.670000076293945,0.6741327588143398,11.208916063973591,7.702588194516579,0.4429431333877239
5681.KL,40,20.3799991607666,0.5581354309302518,6.986327887418392,7.081847013143904,0.5430684860030273
5819.KL,40,23.8799991607666,0.5437520967457101,5.061517576029446,2.4753374100637306,0.40057683375628056
6012.KL,40,3.569999933242798,0.7401120500558815,6.089678529106295,4.122334635111511,0.4761496687259544
6033.KL,40,17.6200008392334,0.5735073725732589,2.8129349825063534,2.155796934263498,0.5492959476491669
6742.KL,40,5.75,0.6339130434782609,24.43107574254874,12.50753120262137,0.35576447876353756
6888.KL,40,1.7699999809265137,1.0249717575005544,8.526864642937483,7.585462653149308,0.5344004160554189
6947.KL,40,2.7100000381469727,0.8290036848426666,4.328898388507246,5.027318759477617,0.6259284443373159
7084.KL,40,3.829999923706055,0.7210966109451934,4.036077843690852,4.2644889794820395,0.6006319443762387
7160.KL,40,5.090000152587891,0.6564636483343864,16.148607014733535,12.406724594648873,0.4574693238264162
7277.KL,40,2.009999990463257,0.957512440171467,12.100831991765842,8.93634249123758,0.4703034116773902
7293.KL,40,2.069999933242798,0.9430918030192547,7.72313798909256,6.462884777439007,0.5220615180409016
8869.KL,40,7.96999979019165,0.5854705177320906,8.064230293003863,6.060952797733647,0.4705371443874652
